person_id,movie_id
21910,275625
25251,275625
120419,275625
956575,275625
57609,275639
62410,275639
62423,275639
119454,275639
1081493,275639
1173757,275639
990778,275663
1109778,275663
229302,275673
576408,275673
56861,275955
127410,276090
96546,276290
111298,276290
227778,276290
1160575,276290
21910,277026
126852,277026
579216,277026
944021,277026
1002925,277026
1195450,277026
1334856,277026
66122,277519
127436,277519
130561,277519
1002925,277519
1147123,277519
1334856,277519
67224,277585
83689,277585
944021,277585
994641,277585
83631,277692
122816,277692
230776,277692
26729,277718
1135395,277718
1277930,277718
1365929,277718
135836,277723
567303,277723
21914,277773
148886,277773
1275566,277786
1337,278070
65353,278070
88495,278070
1337,278072
65353,278072
26724,278074
64895,278074
83689,278074
240169,278253
1338,278473
134704,278473
56861,278630
25246,278688
26724,278688
78877,278688
109301,278688
956575,278688
1254216,278688
1265950,278688
1415799,278688
26724,278778
548616,279052
1335021,279052
928166,279740
584527,280123
116636,280491
116636,280591
20519,280928
96613,280928
21914,280934
65938,280934
83358,280934
87944,280934
122816,280934
237235,280934
240161,280934
1346930,280934
65986,281070
70674,281070
65986,281072
70674,281072
21914,281087
944021,281087
1619,281634
25251,282156
1173224,282156
20999,282245
83693,282469
230777,282469
994641,282469
1143686,282469
974461,283427
87948,283451
592329,283473
695,283571
11401,283571
118745,283571
82177,283574
567303,283574
69637,283681
213438,283681
944021,283681
112563,283711
124002,283910
229302,283913
1134505,283913
21902,284017
25245,284017
62419,284017
990443,284017
1574333,284017
990778,284113
1173216,284113
74947,284278
77304,284278
1031246,284278
56861,284552
65974,284552
67222,284552
94076,284552
120725,284552
229302,284552
1357125,284552
1415348,284552
1416970,284552
78879,284589
1184600,284798
1211897,285003
68561,285043
68562,285043
148884,285043
121394,285051
26786,286089
1134729,286097
26728,286184
65987,286184
69637,286184
70437,286184
70590,286184
88495,286184
240177,286184
612216,286217
1076049,286217
121394,286553
94076,286967
230776,286967
26739,287019
82177,287022
544796,287022
10885,287024
82177,287024
116351,287024
987137,287024
82177,287026
1163362,287026
10885,287028
134703,287029
121394,287222
1173223,287239
1147123,287324
25245,287360
72731,287360
86318,287360
110847,287360
25251,287420
1147123,287420
998494,287563
146624,287703
65934,287779
118355,287779
148884,287779
237235,287779
579216,287779
944021,287779
994641,287779
1371594,287779
230776,287783
931172,287888
144860,288045
551869,288045
584527,288299
54615,288647
63584,288647
83689,288647
1195450,288647
25251,288788
1031246,288788
994641,289732
1339,289930
109434,289930
20519,289940
72731,289940
1183229,289940
63584,290281
1134731,290281
66717,290759
1172981,290759
1341,290864
21914,290864
71051,290864
78878,290864
26786,291094
109301,291094
1135177,291094
66717,291303
83358,291303
134704,291303
1395247,291446
545277,291448
1596646,291448
62424,292238
119447,292238
239961,292238
1175533,292238
1109778,292283
544796,292668
567303,292711
1134165,292711
63584,293021
12466,293071
87944,293071
1134729,293071
26724,293183
67221,293183
83489,293183
87942,293183
88495,293183
227782,293183
230776,293183
1173605,293183
1619,293234
1132614,293234
1147123,293234
1364713,293234
1619,293236
1065282,293236
1364713,293236
1619,293240
1619,293243
1619,293246
1134504,293246
1619,293248
1619,293250
1395247,293250
695,293251
1619,293251
1619,293252
26744,293252
1065282,293252
1619,293253
576408,293253
56861,293289
1340,293294
1275566,293300
1624,293465
121394,293465
928166,293550
76913,293690
118350,293883
240177,293883
944021,293883
26724,293885
83686,293887
240177,293887
579216,293887
65934,293976
83689,293976
118350,293976
148884,293976
224928,293976
944021,293976
994641,293976
148884,293980
224928,293980
237235,293980
944021,293980
994641,293980
1415348,293980
25246,294006
66717,294006
74946,294006
83689,294006
240177,294006
67224,294017
224928,294017
576426,294017
944021,294017
994641,294017
1160575,294017
25246,294333
66717,294333
1135177,294333
25251,294871
63584,294871
227792,294871
26739,294961
70673,294961
94076,294961
1069676,294961
1135238,294961
1334856,294961
52575,294966
56861,294966
66717,294991
83358,294991
109301,294991
994641,294991
1002925,294991
56861,294992
99687,294992
56861,294993
62410,294993
83631,295013
20519,295222
1405054,295222
1339,295273
109434,295273
552084,295273
1031246,295273
63584,295482
66717,295482
592329,295482
115610,295907
54615,296007
96613,296007
76913,296147
130985,296147
122816,296483
944021,296483
1414033,296483
1624725,296483
87944,297006
240161,297006
56861,297058
111298,297058
1069676,297058
1191058,297058
1191929,297058
1632540,297058
70673,297552
83358,297552
543178,297645
25246,297747
62424,297747
63584,297747
65987,297747
83630,297747
1173757,297747
1178932,297747
62420,297763
63584,297763
88495,297763
148886,297763
83631,298099
1134729,298197
1555354,298197
1254216,298200
1134734,298202
65992,298203
1134734,298203
83631,298223
545277,298307
551869,298307
1184600,298329
83631,298334
1134734,298404
62410,298458
25251,298530
26724,298530
66717,298530
94076,298530
122816,298530
18897,299041
35452,299041
57609,299041
62410,299041
1191929,299090
25249,299738
52908,299738
66717,299738
99689,299738
229302,299756
1134504,299756
1633,299822
109809,299822
1616889,299822
21911,299824
109809,299824
1031246,299826
109434,299828
18897,300168
110847,300363
589746,300363
1195555,300363
26786,300794
67046,300794
134704,300794
592328,300794
1134732,300794
103598,300797
1178940,300797
1265950,300797
1357048,300797
26784,300798
239010,300798
553881,300798
955784,300798
62419,300800
592328,300800
1134732,300800
1201406,300800
1265950,300800
1345125,300800
1591060,300800
62419,300802
69637,300802
239010,300802
296066,300802
548610,300802
1265950,300802
1591060,300802
567303,300805
592328,300805
148891,300806
229302,300806
567303,300806
592329,300806
1619,300980
26724,300980
44917,300980
57609,300980
69638,300980
81081,300980
88495,300980
134704,300980
567303,300980
1134735,300980
1134736,300980
1591060,300980
1624693,300980
64895,301915
20652,302322
63584,302322
21908,303047
26784,303047
67221,303047
83693,303047
119447,303047
127436,303047
134704,303047
994641,303121
62420,303456
231909,303456
239010,303456
548616,303456
26744,303458
296066,303458
544796,303458
955784,303458
21914,303462
62420,303462
1175533,303462
35452,303469
88495,303469
231909,303469
238973,303469
565456,303469
1619,303478
10885,303478
56804,303478
227778,303478
592328,303478
1265950,303478
20519,303481
26724,303481
56861,303481
65990,303481
67689,303481
70437,303481
70590,303481
556800,303481
56830,303487
70437,303492
78877,303492
56861,303496
62423,303496
68557,303496
134704,303496
140481,303496
62424,303498
83630,303498
134703,303498
134704,303498
134704,303501
1065282,303501
1173605,303501
62417,303508
69636,303508
25249,303518
68557,303518
213438,303518
12672,303526
57609,303527
87942,303527
148886,303527
227792,303527
1191058,303527
1624693,303527
1178938,303534
83560,303536
119454,303536
81081,303538
83630,303538
227792,303538
1065282,303538
1135238,303538
69638,303540
134704,303540
553881,303540
1298433,303540
65986,304391
543848,305088
110845,305111
1134505,305748
548610,306295
26724,306556
83630,306556
119447,306556
134704,306556
20519,306557
26786,306557
70674,306557
118745,306557
65938,306597
21902,306750
67222,306750
83624,306750
87840,306750
94076,306750
111298,306750
122816,306750
227778,306750
1134731,306750
1191058,306750
1413335,306750
1416929,306750
20654,306863
56861,307064
65974,307064
12672,307068
56861,307068
78877,307068
999460,307068
1135238,307068
56861,307070
65987,307070
121709,307070
224925,307070
1135238,307070
1195450,307070
12672,307074
26785,307074
65987,307074
82401,307074
109809,307150
77303,307154
18897,307466
1624,307544
1337,308461
44917,308461
83489,308461
109301,308461
296066,308461
956575,308461
1135238,308498
240171,308520
65353,308649
65974,308649
230776,308649
552084,308649
1395247,308649
65353,308651
66761,308651
70437,308651
554120,308651
10885,308653
56861,308653
65987,308653
69637,308653
110847,308653
21902,308655
66717,308655
94076,308655
110847,308655
552084,308655
565456,308655
987139,308655
1418476,308703
26724,308706
62417,308893
94076,308893
110847,308893
146624,308893
118352,308899
240177,308899
1184600,308924
143602,308925
68557,308927
112563,308927
1069676,308927
68557,308938
77301,308964
78879,308965
56861,308968
612216,308968
20655,309227
20655,309230
76913,309232
63584,309280
96613,309280
592329,309280
1069676,309767
227778,309769
12672,309776
56861,309776
74946,309776
96862,309776
99689,309776
327585,309776
1031246,309776
21914,309795
73774,309795
74946,309795
87948,309795
77304,309881
116636,310356
26728,310554
70673,310570
612216,310570
240169,311082
1134505,311082
25251,311087
26739,311179
26724,311244
65934,311244
1002925,311244
1143686,311244
25246,311324
99687,311324
66761,311702
68561,311702
68562,311702
1173757,311702
94076,311708
975322,311708
25251,311725
26784,311725
66122,311725
70690,311725
87839,311725
118745,311725
122816,311725
1134731,311725
1134732,311725
1334856,311725
69637,311811
111298,311811
25246,312080
87840,312080
109301,312080
122816,312080
130561,312080
140481,312080
1346994,312080
1357125,312080
130985,312094
21911,312408
76913,312408
77301,312408
556938,312729
1173757,312890
20999,312914
83689,312947
551869,312947
1002925,312947
1357125,312947
239010,313046
1402393,313046
69637,313097
70591,313097
84205,313097
103598,313097
10885,313098
44917,313100
56811,313100
1402734,313101
695,313183
26724,313183
64895,313183
67689,313183
83689,313183
71051,313452
1031246,313452
227782,313466
66717,313616
74946,313616
88495,313616
1337,313734
21910,313734
56816,313734
92833,313734
213438,313734
12466,313735
588144,313735
592329,313735
944021,313735
695,314028
1337,314028
21902,314028
64662,314028
67222,314028
68561,314028
975322,314028
72731,314105
956575,314105
975322,314105
52575,314281
73774,314281
26739,314388
74021,314642
69636,314866
20999,315010
21911,315019
66122,315019
83631,315019
1002925,315019
1135781,315019
1191058,315019
21911,315020
68561,315020
120419,315020
144860,315020
224928,315020
21911,315026
63584,315026
110847,315026
21911,315028
68561,315028
21911,315030
25251,315030
119447,315030
148884,315030
12672,315031
21911,315031
66761,315031
21911,315032
26724,315032
1407172,315032
18897,315033
21911,315033
25245,315033
57831,315033
64895,315033
65934,315033
68561,315033
144860,315033
21911,315034
120419,315034
21911,315035
1624,315037
1002925,315037
26778,315099
64895,315146
226620,315146
1134732,315146
1407468,315146
26778,315151
70703,315151
556938,315151
1134729,315151
1134732,315151
1134736,315151
1173757,315151
70590,315158
119447,315158
239010,315158
567303,315158
1178938,315158
1201406,315158
1329775,315158
1407526,315158
1407528,315158
21902,315456
65353,315456
66717,315456
68561,315456
110847,315456
556800,315456
944021,315456
956575,315456
1160576,315456
1596646,315456
25245,315509
72731,315509
77303,315509
21902,315580
25245,315580
64662,315580
65986,315580
66122,315580
87840,315580
103598,315580
25246,315669
26726,315669
26760,315669
57609,315669
62410,315669
96862,315669
99689,315669
119426,315669
543848,315669
68561,315886
87942,315886
990443,315886
26724,316045
44917,316045
96889,316045
556800,316045
579216,316045
1045536,316045
62424,316124
84205,316124
70690,316441
119447,316441
239961,316441
1134735,316441
1134946,316441
63584,316748
69636,316748
72731,316748
64662,316783
66122,316783
67221,316783
70437,316783
227792,316783
552084,316783
1134734,316783
1338555,316783
1415225,316783
120725,316860
1211897,316879
76913,316935
213438,316942
112563,316947
67689,317176
1002925,317846
1338,317868
25245,317868
44922,317868
130644,317868
592329,317868
1356792,317868
21908,317877
83631,317877
94076,317877
227782,317877
579216,317877
66717,317913
110847,317913
122818,317913
553881,317913
571521,317913
1119170,317913
1195450,317913
1413335,317913
10885,318382
56811,318382
96856,318382
227778,318382
240161,318382
554120,318382
1134944,318382
66717,318385
25249,318577
110847,318577
118745,318577
227792,318577
554120,318577
579216,318577
1134946,318577
1135177,318577
1408318,318577
66717,318580
944021,318580
1414033,318580
64895,318617
70703,318617
110847,318617
1002925,318617
56811,318635
56861,318635
64895,318635
69637,318635
70590,318635
148891,318635
227778,318635
240177,318635
1414273,318635
571521,318644
551869,318945
1069676,319184
1139220,319184
1148003,319184
1265959,319184
1415225,319184
44922,319195
116351,319195
122818,319195
134704,319195
231909,319195
238973,319195
554183,319195
565456,319195
1178938,319195
1191929,319195
1415252,319195
10885,319455
83358,319455
1298433,319455
1591060,319455
26786,319506
67046,319506
83358,319506
213438,319506
1201406,319506
67046,319551
83693,319569
1364713,319569
955784,319614
130985,320043
63584,320132
86318,320132
144860,320132
70673,320303
12672,320325
20519,320325
56861,320325
213438,320325
229302,320325
552084,320325
556800,320325
1416970,320325
10885,320330
12672,320330
56861,320330
92833,320330
556800,320330
1195450,320330
1416970,320330
1337,320333
26724,320333
56861,320333
88495,320333
556800,320333
1416970,320333
25245,320393
26778,320393
65992,320393
81081,320393
134704,320393
224925,320393
556938,320393
588144,320393
1134736,320393
1135177,320393
1190225,320393
25246,320510
70437,320510
1135177,320510
1139220,320510
26778,320529
56861,320529
65987,320529
66122,320529
111298,320529
230776,320529
567303,320529
1191058,320529
1407468,320529
56861,320542
65353,320542
65974,320542
87944,320542
122816,320542
270960,320542
990443,320542
1160576,320542
1417207,320542
83358,320554
94076,320554
127436,320554
213438,320554
227778,320554
227804,320554
21914,320579
56861,320579
64895,320579
83689,320579
87944,320579
94076,320579
111298,320579
565456,320579
56811,320584
56861,320584
63584,320584
64895,320584
88495,320584
20519,320601
26784,320601
26786,320601
56804,320601
119447,320601
227804,320601
230776,320601
553881,320601
955784,320601
1134732,320601
1135394,320601
62419,320638
96546,320638
548474,320638
990443,320638
25245,320668
26778,320668
57609,320668
68557,320668
1191929,320668
26778,320680
26784,320680
70690,320680
119447,320680
52908,320747
87944,320747
12672,320950
56861,320950
66122,320950
109301,320950
227778,320950
1178932,320950
1415348,320950
1596646,320950
25246,320955
54615,320955
56861,320955
94076,320955
116052,320955
122816,320955
571521,320955
990443,320955
1000109,320955
1134729,320955
1135238,320955
1135394,320955
1193722,320955
1338,320983
21902,320983
26744,320983
64662,320983
146624,320983
227778,320983
227804,320983
571521,320983
1337,320993
25246,320993
66717,320993
70590,320993
83358,320993
119447,320993
121394,320993
556800,320993
76913,321079
1418476,321079
1338,321137
25245,321137
126852,321137
548616,321137
553881,321137
1195450,321137
70437,321503
119447,321503
227782,321503
231913,321503
548610,321503
556938,321503
1134735,321503
1134946,321503
116636,321954
25246,322115
134703,322115
1337,322122
65987,322122
70437,322122
78877,322122
134703,322122
62410,322160
124002,322160
25249,322776
227792,322776
1395247,323260
20519,323430
66717,323430
77304,323430
88495,323430
110845,323430
975322,323430
1147123,323430
20654,323972
1341,324017
44917,325112
110847,325112
148884,325112
956575,325112
1119170,325112
20652,325161
21908,325161
25246,325161
25251,325161
26744,325161
57831,325161
65938,325161
66717,325161
67046,325161
86318,325161
121394,325190
65934,325586
87948,325586
110847,325586
118350,325586
118355,325586
148886,325649
64662,325701
543848,326786
67046,326852
82177,328090
25251,328861
975322,328861
57831,328862
66717,328862
70590,328862
116906,328862
64496,329131
111298,329131
1119170,329131
1334856,329131
25246,329206
56861,329206
88495,329206
20519,329687
1619,329984
12672,329984
25246,329984
65986,329984
72731,329984
65992,330438
70437,330438
83686,330438
26784,330440
1341,330459
77301,330459
21902,330733
62419,330733
87950,330733
121709,330733
134704,330733
227778,330733
1201406,330733
1415252,330733
20519,331576
70690,331576
44917,331931
57831,331931
69637,331931
20519,332393
92833,332393
118745,332393
82177,332922
62417,332980
62419,332980
52908,333024
227782,333024
239961,333024
227792,333027
70673,333028
548610,333028
25251,333195
26724,333195
105421,333195
127410,333195
148884,333195
987139,333195
990443,333195
1143686,333195
1336,333799
1337,333799
1338,333799
1339,333799
1341,333799
109434,334132
1031246,334132
20519,334138
63584,334138
26724,334281
70590,334281
26724,334298
88495,334298
103598,334298
116636,334298
21908,334557
103598,334557
21914,334930
109434,334930
18897,335777
1173216,336269
1201400,336269
584527,336419
62419,336441
239961,336441
1136808,336441
62424,337125
25251,337219
70690,337219
83631,337219
92833,337219
119426,337219
127410,337219
994641,337219
1134729,337219
1135394,337219
70674,337381
974461,337422
134703,338388
20519,338421
119426,338421
1132614,338421
1143686,338421
62417,339148
54615,339591
69033,340603
26724,340605
94076,340605
118352,340605
119426,340605
956575,340605
1135966,340605
1136392,340605
1136808,340605
1329775,340605
1596646,340605
26739,340648
67046,340648
1624,341225
67689,341230
56816,341397
1356792,341405
76913,341564
26724,341777
94076,341777
1135781,341777
1147123,341777
26784,342127
124777,342127
229302,342127
548610,342127
21911,342168
10885,343028
77304,343059
109434,343059
1031246,343059
1619,343140
26739,343140
1147123,343140
21914,344057
83560,344057
584527,344070
99689,344556
1337,344645
68557,344645
87840,344645
121394,344645
592329,344645
73774,344938
20519,345201
63584,345201
84205,345201
21908,345235
25251,345235
57609,345235
71051,345235
77303,345235
1173223,345235
66717,345246
130644,345246
70437,345450
110847,345619
1337,345674
543848,345725
25251,345735
62419,345735
70690,345735
65992,345801
124002,345829
612216,345829
20519,346103
64895,346103
67221,346103
227782,346335
21914,347238
78877,347238
118745,347238
1134729,347238
1201408,347238
1357125,347680
21902,347879
25246,347879
26744,347879
26778,347879
67222,347879
119447,347879
227778,347879
240161,347879
1191929,347879
240171,347885
26724,348595
88495,348595
116896,348719
110847,349934
238973,349934
1201406,349934
1357125,349934
1407528,349934
83630,349942
134703,349942
1134504,349942
54615,350631
64895,350631
87944,350631
270960,350631
565456,350631
567303,350631
956575,350631
1135781,350631
1183229,350631
1191058,350631
1195450,350631
1632540,350631
130985,350853
931172,350853
63584,351239
62410,351243
70590,351243
240177,351243
1135394,351243
1135395,351243
65986,351493
584527,351535
18897,351719
56830,351719
118745,352612
240171,352612
592329,352612
1163362,352612
695,353671
25246,354072
134704,355045
229302,355045
56861,355057
1624,355381
584527,355421
1134505,355421
1081493,355433
1081493,355597
695,355604
62419,355604
62420,355604
65987,355604
88351,355604
105418,355604
116351,355604
26724,355935
26739,355935
26784,355935
116906,355935
118745,355935
134704,355935
239010,355935
548474,355935
592329,355935
62419,355988
110844,355988
612216,355988
109301,355996
1135394,355996
62424,356006
1624,356050
229302,356050
240169,356050
70673,356093
44922,356097
62417,356097
66761,356097
116351,356097
227778,356097
592328,356097
62417,356103
64662,356103
65986,356103
82177,356103
592329,356103
134704,356139
229302,356139
1134505,356224
62410,356225
612216,356237
26784,356427
18897,356568
57609,356568
62410,356568
62420,356568
62410,356592
70690,356592
65975,356660
229302,356660
545277,356660
66717,356662
588144,356662
1356792,356662
26728,356784
121394,356784
25246,356786
65987,356786
944021,356786
240171,357172
66717,357325
1109778,357325
62417,357711
70591,357711
87840,357711
105940,357711
116906,357711
1134735,357711
1173757,357711
78879,357940
99687,357940
1287732,357940
25246,358304
56816,358304
66717,358304
67689,358304
83689,358304
119447,358304
21908,358306
25246,358306
67221,358306
67222,358306
70437,358306
83358,358306
105418,358306
118350,358306
592329,358306
1173757,358306
1415225,358306
1632540,358306
240177,358618
1277930,358618
545277,358701
1337,359490
21914,359490
87948,359490
227804,359490
987139,359490
124002,359879
88495,360052
239010,360052
240161,360052
567303,360052
589746,360052
1183229,360052
1624693,360052
1173200,360186
109301,360227
552084,360227
1134735,360227
83693,360297
227782,360411
1134729,360411
26724,360423
62410,360423
62417,360423
62419,360423
62423,360423
103598,360423
134704,360423
239010,360423
240169,360423
1134736,360423
119450,360425
148891,360425
1065282,360425
1132614,360425
1135238,360425
1147123,360425
1173216,360425
1269703,360425
25245,360582
25251,360609
1134734,360727
21914,360731
1254216,360731
26784,360816
67221,360816
83693,360816
224925,360816
227782,360816
1513147,360876
83631,360993
99687,361485
68561,361613
77304,361613
548474,361613
1136392,361613
26724,362028
1356792,362028
20654,362154
25246,362154
25251,362154
87942,362791
134704,363086
18897,363209
62410,363209
1094209,364042
21914,364323
65987,364323
1134734,364329
20519,364392
26784,364392
83358,364392
83630,364392
92833,364392
134704,364392
144860,364392
994641,364392
1191058,364392
25249,364395
66122,364395
227778,364395
230776,364395
990778,364395
1415348,364395
66122,364397
88495,364397
227778,364397
124002,364408
240169,364408
12672,364411
26744,364411
65987,364411
103598,364411
111298,364411
146624,364411
227778,364411
1427509,364411
229302,364502
62417,364665
1341,365222
118352,365222
227782,365222
1164789,365222
1173223,365222
69033,365358
62420,365938
65353,366091
68561,366091
994641,366091
1002925,366091
1135394,366091
1135781,366091
1555354,366091
66717,366160
72731,366160
65938,366313
92833,366313
144860,367195
68562,367196
20519,367199
70674,367206
1134732,367206
70690,367209
148884,367209
144860,367210
987137,367210
1147123,367224
21911,367877
83631,367953
109301,368076
944021,368076
62419,368195
88351,368195
26724,368320
116906,368320
239010,368320
592329,368320
62419,368672
62423,368672
1134505,368672
1134944,368672
1135177,368672
1415225,368672
68562,368915
545277,368915
120725,369124
134703,369486
1275566,369486
88351,369538
227782,369538
1076049,369553
84205,369562
65986,369575
1427641,369575
54615,369608
56804,369608
64662,369608
94076,369608
1428283,369608
1624,369749
134704,369749
109301,369934
1624,370300
1338,370582
21902,370582
25245,370582
25246,370582
26724,370582
62417,370582
62419,370582
65992,370582
67221,370582
67689,370582
70591,370582
83560,370582
83693,370582
88495,370582
96546,370582
115610,370582
116906,370582
118745,370582
119447,370582
126852,370582
134704,370582
239010,370582
990443,370582
1135177,370582
1135394,370582
26778,370723
94076,370723
1134732,370723
1135177,370723
1357125,370723
548610,371163
25245,371451
72731,371451
78878,371451
122818,371451
148884,371451
1192984,371451
1339,372283
20999,372301
25246,372461
25251,372461
29692,372461
119426,372461
1173223,372461
64496,372745
99687,372782
62417,372810
62419,372810
64662,372810
70591,372810
83358,372810
83686,372810
87840,372810
116906,372810
134704,372810
571521,372810
1134736,372810
26724,372836
69033,372986
69033,372988
69033,372989
69033,372990
116636,373067
99689,373196
71051,373200
1339,373571
1619,373581
12672,373581
62417,373581
66717,373581
70590,373581
227778,373581
238973,373581
554183,373581
999460,373581
66717,373911
975322,373911
25251,373922
77304,373922
1147123,373922
20519,374258
21911,374385
64496,374385
69636,374385
134703,374566
1134505,374623
56830,374640
56830,374645
56830,374649
695,374651
56830,374654
56830,374655
1365929,374655
18897,374699
1555354,374835
63584,374991
121394,374993
10885,374997
26784,374997
72731,374997
119447,374997
553881,374997
556938,374997
1134165,374997
1277921,374997
1357125,374997
134703,375447
56830,375449
83693,375449
82401,375562
25236,376042
68557,376164
68557,376168
974461,376168
44922,376223
83631,376223
576408,376223
78877,376277
84205,376277
87840,376277
148886,376277
227782,376277
229302,376277
240171,376277
56830,376485
109813,376549
71051,377007
94076,377116
110844,377116
1207686,377116
62419,377232
18897,377447
25246,377447
130985,377447
20999,377517
109301,377859
68557,378014
26739,378031
134703,378031
224925,378065
1143686,378462
227804,378884
227804,378885
227804,378887
227804,378889
227804,378892
227804,378893
227804,378894
227804,378896
227804,378897
66717,378913
109301,378913
588144,378913
1191929,379027
70673,379090
81081,379090
18897,379149
26724,379252
62417,379252
62419,379252
1135177,379252
544796,379526
567303,379526
103598,379599
119450,379599
1134729,379599
1178938,379599
1624693,379599
65986,379685
121394,379685
543178,380007
227782,380104
213438,380679
25251,380762
64496,380762
92833,380762
994641,380762
1135394,380762
62417,380819
62423,380819
64662,380819
70591,380819
83560,380819
84205,380819
87840,380819
116906,380819
25251,380948
1619,381002
12672,381002
25245,381002
25246,381002
65986,381002
72731,381002
87944,381002
105418,381002
119426,381002
126852,381002
994641,381002
1147123,381002
25245,381552
83686,381552
1135177,381552
69638,381734
1254216,381734
26760,381890
74947,381890
99689,381890
545277,381890
1136808,381890
1173215,381890
1173216,381890
643,381902
21908,381902
56830,381993
1339,382563
1339,382569
1339,382572
76913,382572
10885,382635
26724,382635
52575,382635
83624,382635
62420,382816
130644,383069
224928,383069
18897,383785
26724,383785
543178,383785
548610,383827
1265950,383827
1580525,383827
25251,384145
65938,384145
68561,384145
213438,384163
70591,384168
83560,384168
213438,384168
10885,384209
67689,384296
87840,384337
567303,384337
1136808,384337
1339,384521
69638,384617
67222,384689
224928,384689
999460,384689
1427540,384689
56830,384758
84205,384766
11401,385027
26724,385027
26726,385027
56830,385027
1574333,385027
584527,385748
62410,385958
592329,386235
148886,386349
1065282,386349
21902,386352
66122,386352
83560,386352
240161,386352
1574333,386352
567303,386525
1134504,386528
643,386535
121394,386535
88351,386624
124002,386624
229302,386624
1132614,386685
1338,386702
26729,386702
67689,386702
239010,386702
548474,386702
990443,386702
695,386983
11401,386983
26786,386983
62417,386983
119454,386983
56830,387047
134703,387047
26724,387057
83693,387057
1595682,387409
121394,387476
134704,387476
229302,387476
118726,387480
134703,387505
1402734,387505
83631,387543
26786,387544
1134734,387544
1275566,387544
21914,387578
1134734,387578
20999,387592
83358,387686
134703,387686
124002,387702
121394,387747
124002,387749
1134505,387749
116351,387755
121394,387755
134704,387755
1624,387756
121394,387756
121394,387758
134704,387932
240169,387934
1081493,387935
121394,387937
73774,387949
74946,387949
109809,388403
229302,388423
121394,388493
116351,388496
116351,388506
57831,389201
21902,389303
54615,389303
63584,389303
64895,389303
67689,389303
83631,389303
87944,389303
94076,389303
119447,389303
213438,389303
956575,389303
990443,389303
1134731,389303
1135781,389303
1135394,389343
1595682,389495
1145460,389519
65959,390286
130644,390286
1135394,390286
66717,390733
83689,390733
144860,390733
1135177,390733
1135394,390733
57607,390998
52908,391355
57609,391355
70690,391355
83630,391355
66717,391477
84205,391523
227792,391523
227804,391523
1135238,391523
84205,392187
121394,392679
931172,393818
1624,393834
20519,394051
74946,394051
26724,394495
62419,394495
103598,394495
127410,394495
1147123,394495
1356792,394495
122820,394787
66761,394856
66761,394998
84205,395181
592329,395181
69636,395575
70674,395575
1134505,395575
148752,395694
62424,395881
83630,395881
124002,395896
1402393,395999
70673,396031
21908,396065
1254216,396192
21914,396276
83630,396276
134704,396276
65992,396450
68557,396450
548616,396450
26724,396503
974461,396503
20519,396520
1135238,396520
56830,396949
56861,397014
1031246,397014
65992,397061
70673,397061
83631,397061
67259,397152
548610,397152
229302,397363
588144,397363
26729,397679
26785,397679
62420,397679
69638,398018
83630,398018
229302,398018
26786,398021
83630,398021
134704,398021
1402393,398192
1591060,398192
1275566,398551
70674,398655
74947,398792
21908,398796
62412,398796
64662,398796
65975,398796
66122,398796
67221,398796
67222,398796
70437,398796
83358,398796
239091,398796
1277921,398796
1329775,398796
1345125,398796
1413335,398796
65938,398987
66122,399013
83560,399013
88495,399013
109301,399013
230776,399013
1346930,399050
20519,399069
70437,399069
83630,399069
103598,399069
21908,399084
116896,399084
588144,399084
1277921,399084
69636,399100
88351,399100
88351,399101
